,CUSTOMER_ID,SERVICO_TELEFONE,CNAE,PORTE,ESTADO,SERVICO_INTERNET,SERVICO_STREAMING,TENURE,QTD_CONTRATO,TEMPO_MESES_CONTRATO,VALOR_MEDIO_PLANO,QTD_RECARGAS_M1,QTD_RECARGAS_M2,QTD_RECARGAS_M3,QTD_RECARGAS_M4,QTD_RECARGAS_M5,QTD_RECARGAS_M6,QTD_RECARGAS_M7,QTD_RECARGAS_M8,QTD_RECARGAS_M9,QTD_RECARGAS_M10,QTD_RECARGAS_M11,QTD_RECARGAS_M12,QTD_RECARGAS_M13,QTD_RECARGAS_M14,QTD_RECARGAS_M15,QTD_RECARGAS_M16,QTD_RECARGAS_M17,QTD_RECARGAS_M18,QTD_RECARGAS_M19,QTD_RECARGAS_M20,QTD_RECARGAS_M21,QTD_RECARGAS_M22,QTD_RECARGAS_M23,QTD_RECARGAS_M24,VLR_RECARGAS_M1,VLR_RECARGAS_M2,VLR_RECARGAS_M3,VLR_RECARGAS_M4,VLR_RECARGAS_M5,VLR_RECARGAS_M6,VLR_RECARGAS_M7,VLR_RECARGAS_M8,VLR_RECARGAS_M9,VLR_RECARGAS_M10,VLR_RECARGAS_M11,VLR_RECARGAS_M12,VLR_RECARGAS_M13,VLR_RECARGAS_M14,VLR_RECARGAS_M15,VLR_RECARGAS_M16,VLR_RECARGAS_M17,VLR_RECARGAS_M18,VLR_RECARGAS_M19,VLR_RECARGAS_M20,VLR_RECARGAS_M21,VLR_RECARGAS_M22,VLR_RECARGAS_M23,VLR_RECARGAS_M24,QTD_SUPORTE_MOTIVO_1_M1,QTD_SUPORTE_MOTIVO_1_M3,QTD_SUPORTE_MOTIVO_1_M6,QTD_SUPORTE_MOTIVO_1_M12,QTD_SUPORTE_MOTIVO_1_M18,QTD_SUPORTE_MOTIVO_1_M24,QTD_SUPORTE_MOTIVO_2_M1,QTD_SUPORTE_MOTIVO_2_M3,QTD_SUPORTE_MOTIVO_2_M6,QTD_SUPORTE_MOTIVO_2_M12,QTD_SUPORTE_MOTIVO_2_M18,QTD_SUPORTE_MOTIVO_2_M24,QTD_SUPORTE_MOTIVO_3_M1,QTD_SUPORTE_MOTIVO_3_M3,QTD_SUPORTE_MOTIVO_3_M6,QTD_SUPORTE_MOTIVO_3_M12,QTD_SUPORTE_MOTIVO_3_M18,QTD_SUPORTE_MOTIVO_3_M24,QTD_SUPORTE_MOTIVO_4_M1,QTD_SUPORTE_MOTIVO_4_M3,QTD_SUPORTE_MOTIVO_4_M6,QTD_SUPORTE_MOTIVO_4_M12,QTD_SUPORTE_MOTIVO_4_M18,QTD_SUPORTE_MOTIVO_4_M24,QTD_SUPORTE_MOTIVO_5_M1,QTD_SUPORTE_MOTIVO_5_M3,QTD_SUPORTE_MOTIVO_5_M6,QTD_SUPORTE_MOTIVO_5_M12,QTD_SUPORTE_MOTIVO_5_M18,QTD_SUPORTE_MOTIVO_5_M24,QTD_SUPORTE_MOTIVO_6_M1,QTD_SUPORTE_MOTIVO_6_M3,QTD_SUPORTE_MOTIVO_6_M6,QTD_SUPORTE_MOTIVO_6_M12,QTD_SUPORTE_MOTIVO_6_M18,QTD_SUPORTE_MOTIVO_6_M24,QTD_SUPORTE_MOTIVO_7_M1,QTD_SUPORTE_MOTIVO_7_M3,QTD_SUPORTE_MOTIVO_7_M6,QTD_SUPORTE_MOTIVO_7_M12,QTD_SUPORTE_MOTIVO_7_M18,QTD_SUPORTE_MOTIVO_7_M24,QTD_SUPORTE_MOTIVO_8_M1,QTD_SUPORTE_MOTIVO_8_M3,QTD_SUPORTE_MOTIVO_8_M6,QTD_SUPORTE_MOTIVO_8_M12,QTD_SUPORTE_MOTIVO_8_M18,QTD_SUPORTE_MOTIVO_8_M24,QTD_SUPORTE_MOTIVO_9_M1,QTD_SUPORTE_MOTIVO_9_M3,QTD_SUPORTE_MOTIVO_9_M6,QTD_SUPORTE_MOTIVO_9_M12,QTD_SUPORTE_MOTIVO_9_M18,QTD_SUPORTE_MOTIVO_9_M24,QTD_SUPORTE_MOTIVO_10_M1,QTD_SUPORTE_MOTIVO_10_M3,QTD_SUPORTE_MOTIVO_10_M6,QTD_SUPORTE_MOTIVO_10_M12,QTD_SUPORTE_MOTIVO_10_M18,QTD_SUPORTE_MOTIVO_10_M24,QTD_SUPORTE_MOTIVO_11_M1,QTD_SUPORTE_MOTIVO_11_M3,QTD_SUPORTE_MOTIVO_11_M6,QTD_SUPORTE_MOTIVO_11_M12,QTD_SUPORTE_MOTIVO_11_M18,QTD_SUPORTE_MOTIVO_11_M24,QTD_SUPORTE_MOTIVO_12_M1,QTD_SUPORTE_MOTIVO_12_M3,QTD_SUPORTE_MOTIVO_12_M6,QTD_SUPORTE_MOTIVO_12_M12,QTD_SUPORTE_MOTIVO_12_M18,QTD_SUPORTE_MOTIVO_12_M24,QTD_SUPORTE_MOTIVO_13_M1,QTD_SUPORTE_MOTIVO_13_M3,QTD_SUPORTE_MOTIVO_13_M6,QTD_SUPORTE_MOTIVO_13_M12,QTD_SUPORTE_MOTIVO_13_M18,QTD_SUPORTE_MOTIVO_13_M24,QTD_SUPORTE_MOTIVO_14_M1,QTD_SUPORTE_MOTIVO_14_M3,QTD_SUPORTE_MOTIVO_14_M6,QTD_SUPORTE_MOTIVO_14_M12,QTD_SUPORTE_MOTIVO_14_M18,QTD_SUPORTE_MOTIVO_14_M24,QTD_SUPORTE_MOTIVO_15_M1,QTD_SUPORTE_MOTIVO_15_M3,QTD_SUPORTE_MOTIVO_15_M6,QTD_SUPORTE_MOTIVO_15_M12,QTD_SUPORTE_MOTIVO_15_M18,QTD_SUPORTE_MOTIVO_15_M24,QTD_SUPORTE_MOTIVO_16_M1,QTD_SUPORTE_MOTIVO_16_M3,QTD_SUPORTE_MOTIVO_16_M6,QTD_SUPORTE_MOTIVO_16_M12,QTD_SUPORTE_MOTIVO_16_M18,QTD_SUPORTE_MOTIVO_16_M24,QTD_SUPORTE_MOTIVO_17_M1,QTD_SUPORTE_MOTIVO_17_M3,QTD_SUPORTE_MOTIVO_17_M6,QTD_SUPORTE_MOTIVO_17_M12,QTD_SUPORTE_MOTIVO_17_M18,QTD_SUPORTE_MOTIVO_17_M24,QTD_SUPORTE_MOTIVO_18_M1,QTD_SUPORTE_MOTIVO_18_M3,QTD_SUPORTE_MOTIVO_18_M6,QTD_SUPORTE_MOTIVO_18_M12,QTD_SUPORTE_MOTIVO_18_M18,QTD_SUPORTE_MOTIVO_18_M24,QTD_SUPORTE_MOTIVO_19_M1,QTD_SUPORTE_MOTIVO_19_M3,QTD_SUPORTE_MOTIVO_19_M6,QTD_SUPORTE_MOTIVO_19_M12,QTD_SUPORTE_MOTIVO_19_M18,QTD_SUPORTE_MOTIVO_19_M24,QTD_SUPORTE_MOTIVO_20_M1,QTD_SUPORTE_MOTIVO_20_M3,QTD_SUPORTE_MOTIVO_20_M6,QTD_SUPORTE_MOTIVO_20_M12,QTD_SUPORTE_MOTIVO_20_M18,QTD_SUPORTE_MOTIVO_20_M24,QTD_SUPORTE_MOTIVO_21_M1,QTD_SUPORTE_MOTIVO_21_M3,QTD_SUPORTE_MOTIVO_21_M6,QTD_SUPORTE_MOTIVO_21_M12,QTD_SUPORTE_MOTIVO_21_M18,QTD_SUPORTE_MOTIVO_21_M24,QTD_SUPORTE_MOTIVO_22_M1,QTD_SUPORTE_MOTIVO_22_M3,QTD_SUPORTE_MOTIVO_22_M6,QTD_SUPORTE_MOTIVO_22_M12,QTD_SUPORTE_MOTIVO_22_M18,QTD_SUPORTE_MOTIVO_22_M24,QTD_SUPORTE_MOTIVO_23_M1,QTD_SUPORTE_MOTIVO_23_M3,QTD_SUPORTE_MOTIVO_23_M6,QTD_SUPORTE_MOTIVO_23_M12,QTD_SUPORTE_MOTIVO_23_M18,QTD_SUPORTE_MOTIVO_23_M24,QTD_SUPORTE_MOTIVO_24_M1,QTD_SUPORTE_MOTIVO_24_M3,QTD_SUPORTE_MOTIVO_24_M6,QTD_SUPORTE_MOTIVO_24_M12,QTD_SUPORTE_MOTIVO_24_M18,QTD_SUPORTE_MOTIVO_24_M24,QTD_SUPORTE_MOTIVO_25_M1,QTD_SUPORTE_MOTIVO_25_M3,QTD_SUPORTE_MOTIVO_25_M6,QTD_SUPORTE_MOTIVO_25_M12,QTD_SUPORTE_MOTIVO_25_M18,QTD_SUPORTE_MOTIVO_25_M24,TARGET
1531,1532,N,4649499,P,SP,0,0,31,1,199,9723.3625,30024,16900,42460,32844,6480,6540,26520,20724,36936,35024,10512,1288,16938,12876,12390,6630,2224,12468,15264,23580,12260,16680,6822,1170,4289.425,3280.9625,5316.174999999999,6274.8375,2041.7124999999999,2146.475,8496.074999999999,7816.9375,9833.6375,11680.1375,6040.1125,6040.1125,6401.6625,6235.475,6423.474999999999,6468.95,6468.95,7866.7,7752.262500000001,9381.05,8060.287499999999,6468.95,6468.95,6468.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,1533,N,1359600,G,SP,0,0,31,1,226,1023.75,3240,1888,3400,3864,3542,5160,2856,5856,5032,6540,4160,3576,11568,3360,1962,5112,6536,5148,3360,1176,1696,3500,3840,1264,1210.2875,969.75,1373.5625,1445.925,1194.4125,1356.2375,1040.1375,2509.2,2015.425,2101.1625,1372.875,1329.4,1970.2125,1374.9,1274.1625000000001,1505.5375000000001,1817.0875,1606.1125000000002,1412.5749999999998,1373.775,1442.4375,1663.475,1532.25,1062.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,1534,N,4642702,G,SP,0,0,31,1,193,4707.3,35130,25160,31928,32200,26688,19488,27324,29614,32368,22016,22020,19722,23940,63448,14896,27816,22716,6608,18816,15600,12740,12600,6454,7524,5060.6,4503.175,5245.637500000001,4503.175,4588.5,4588.5,4588.5,4588.5,4588.5,4588.5,4588.5,4588.5,6855.5625,15292.4,4588.5,-6.794562500000001e-13,-7.6383375e-13,4886.7625,4886.7625,4886.7625,4886.7625,4410.375,3566.65,3122.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,1535,N,4639701,GG,SP,0,0,31,1,203,338.0,11408,58834,94260,95082,92224,68588,88550,60268,38196,46160,26736,23276,11186,14280,29792,36768,48260,11330,8712,9540,13692,15904,17550,81354,766.0875,3879.425,5070.1125,6802.025,4640.537499999999,3847.2000000000003,5702.9875,6206.2,4102.85,4457.225,2545.8875,2613.125,1831.0625,1982.825,3990.9500000000003,6246.912499999999,6881.1625,3197.7749999999996,2417.6625000000004,1871.2875,3010.1499999999996,3345.0,3393.2375,3518.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,1536,N,4689399,G,SP,0,0,31,1,183,316.375,2560,1840,5600,3720,1820,1792,3624,2112,3340,1992,1056,384,672,1632,3402,2976,1992,1744,3168,9660,6524,3276,2826,1692,2473.1375,2256.1625,3971.925,2996.125,3636.2,2556.7375,2977.125,3791.0125,3411.4125000000004,3482.1375,1911.3625,1014.5375,1634.2375000000002,2202.125,4281.3,3340.5625,4008.3375,2264.7875,3485.6,4407.0125,3413.7374999999997,2747.4125,2298.5125,1942.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,1537,N,4679699,M,SP,0,0,31,1,84,7837.7,67188,52992,52724,38808,20196,67968,56376,53576,55352,48248,38376,28800,34200,35586,28860,42476,47360,48438,65520,26530,32856,58164,26568,19758,5501.775,5501.775,5501.775,5501.775,5501.775,5721.849999999999,6605.85,5721.849999999999,6890.775,5721.849999999999,5721.849999999999,5721.849999999999,5721.849999999999,5721.849999999999,5721.849999999999,5721.849999999999,5721.849999999999,6036.549999999999,8809.824999999999,6036.549999999999,6036.549999999999,6992.424999999999,6036.549999999999,6036.549999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,1538,N,2222600,G,SP,0,0,31,1,166,3371.5499999999997,528,2208,2080,420,880,1568,1404,3672,1656,936,456,1530,1470,1512,430,2112,1240,1598,1950,7260,6120,1206,1586,5940,1020.675,1398.2875000000001,76.375,933.2875,2401.8625,1589.9875,1614.95,3332.6749999999997,3569.925,1010.4000000000001,2120.8125,2464.975,2464.975,2464.975,2464.975,2464.975,2464.975,2464.975,2464.975,2639.0,4603.725,2639.0,2639.0,2668.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,1539,N,4647801,P,SP,0,0,31,1,72,2946.7250000000004,480,1272,688,720,1008,304,1320,5808,396,2304,1156,1760,984,924,1264,1820,972,954,1740,900,1338,1308,1434,564,1572.5375,2056.35,1969.1499999999999,2910.4,1904.8249999999998,1803.1,1621.275,3671.9125000000004,2346.3,3536.825,3400.075,2613.825,2613.825,2613.825,2613.825,2613.825,2783.725,2783.725,2783.725,2783.725,2783.725,2783.725,2783.725,2783.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,1540,N,2099199,GG,SP,0,0,31,1,96,6058.125,8130,7720,20160,8904,5746,4620,8854,10564,14920,7960,2920,2996,2752,7344,2328,3384,850,4776,4740,2838,9010,6120,4602,2912,3636.5499999999997,3636.5499999999997,80.6875,3886.85,3636.5499999999997,3782.0125000000003,3782.0125000000003,3782.0125000000003,5252.4375,3782.0125000000003,3782.0125000000003,4422.6875,4422.6875,4422.6875,4422.6875,4422.6875,4422.6875,4665.9375,4665.9375,4665.9375,4665.9375,4665.9375,4665.9375,4665.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,1541,N,1749400,G,MG,0,0,31,1,179,6524.1875,8866,13160,11358,13662,13728,21658,15598,13580,9882,12618,11780,7420,9480,12720,9968,11736,13224,9954,14720,9152,6060,12060,15092,7826,2278.1625,2611.8624999999997,3551.0375,3523.125,3325.6,4758.037499999999,4020.1125,4901.425,4095.2,5159.1875,4062.3125,4062.3125,4062.3125,4062.3125,4514.362499999999,4550.9625,4326.35,4326.35,5100.25,4326.35,4326.35,4326.35,4326.35,4326.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0
1541,1542,N,4689399,P,SP,0,0,31,1,170,3786.0,330,2178,1696,360,2016,820,2596,1526,1582,1494,920,1600,2160,2904,1090,696,516,1708,1908,984,968,1596,1776,1900,1588.8374999999999,2524.1125,2414.2124999999996,2191.1000000000004,2963.0625,1956.125,2609.5,2585.2,2669.0375,1941.9,2207.4375,2745.075,2745.075,2751.5249999999996,2745.075,2939.975,2939.975,2939.975,2939.975,2939.975,2939.975,2939.975,2939.975,2939.975,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,1543,N,2943300,P,SP,0,0,31,1,227,986.875,19648,9600,12384,13376,4176,4104,3780,5740,3056,2240,1540,3480,1456,4170,4312,2352,4706,7488,7752,12240,2270,7282,1344,1600,7424.85,4196.1375,4899.5,5194.987499999999,2268.725,2616.75,3090.4375,3323.1,3256.0125,2654.9624999999996,2278.225,1512.8125,2327.8375,3351.3375,3555.7375,3692.4624999999996,3954.7875,4713.75,4884.075000000001,6420.2,4073.525,5502.474999999999,3066.05,1768.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,1544,N,1351100,M,SP,0,0,31,1,102,3125.0,2616,3120,4266,4374,4326,3178,3816,3744,3762,3388,4900,2700,770,1368,592,1120,856,1596,2178,1350,1092,1488,1716,948,3555.4750000000004,4146.525,5406.9875,5476.925,7294.987499999999,5119.7375,3555.4750000000004,5009.325,4777.525,3555.4750000000004,5177.025,5643.087500000001,1766.1625000000001,3853.775,3853.775,3853.775,3853.775,4377.9875,4039.875,4530.55,3853.775,3853.775,4552.475,4123.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1545,N,2441501,M,SP,0,0,31,1,70,1875.0,3480,4800,4416,9468,6650,4824,4536,4500,952,884,2340,972,1386,3256,2916,2882,852,2530,2184,1820,608,228,352,640,2459.9125,2996.6000000000004,3029.2374999999997,4622.85,3336.3625,2161.9,1968.075,2011.125,1906.7375000000002,1726.7625,1726.7625,2934.975,2934.975,3157.1875,2934.975,3096.375,2691.225,2934.975,2934.975,3142.1749999999997,3142.1749999999997,3142.1749999999997,3142.1749999999997,3142.1749999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1546,N,2071100,GG,SP,0,0,31,1,64,4738.112499999999,69996,43734,780,1116,432,760,1480,1980,3960,712,3780,530,3660,3168,880,1000,1248,1296,1484,772,2928,1190,468,228,14805.775000000001,8917.4625,3219.875,3219.875,3219.875,3219.875,3219.875,3485.8999999999996,5202.262500000001,3485.8999999999996,3485.8999999999996,3485.8999999999996,3485.8999999999996,3713.7374999999997,3485.8999999999996,3696.2124999999996,4550.475,3485.8999999999996,3485.8999999999996,6082.325,5637.6,3719.45,3708.65,3708.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,1547,N,2511000,GG,SP,0,0,16,1,69,2770.75,5544,4600,5208,7896,1404,8120,5742,9454,2592,682,1470,2196,2496,84,12408,7440,4080,1462,9240,8816,19440,9800,3400,1496,1947.8874999999998,1947.8874999999998,312.3125,1947.8874999999998,1947.8874999999998,1947.8874999999998,1947.8874999999998,2334.2,2121.4625,2121.4625,2121.4625,2121.4625,2121.4625,2121.4625,2309.5125,2121.4625,2121.4625,2121.4625,2121.4625,2121.4625,3655.6875,2121.4625,2121.4625,2121.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,1548,N,4683400,M,SP,0,0,31,1,231,1545.625,23874,11968,14120,14080,12168,11360,17500,20124,16338,17512,15922,16086,21360,21264,18942,16758,22048,8910,20640,24284,19850,17328,16100,14996,5438.85,3282.2875,2941.5625,3205.7125,3176.7250000000004,3472.3374999999996,3072.3500000000004,3727.0499999999997,3799.475,4020.1,4041.95,3918.5874999999996,4013.6875,4266.4375,4242.425,4126.8,4634.1375,2600.1,5335.525,5391.862499999999,3786.0625,3512.0625,2947.8375,2820.9750000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
